0 0 2 -25.226647 0.549770 17.695779 -50927647.727243 101833153.844979 -176832156.277311 31.815812
1 0 0 -24.714750 -0.893643 17.239720 21588862.676892 -128859410.629544 -66061062.772033 31.815812
2 0 0 -24.431910 -2.373545 16.700041 100306603.940802 -137238600.235246 -117390688.422009 31.815812
3 0 0 -23.518205 -3.578340 16.168848 -110549931.925631 -16946302.266363 8811763.784606 31.815812
4 0 0 -22.720692 -4.953212 15.972381 -443013490.832395 277348337.259505 50811445.556655 31.815812
5 0 0 -21.371352 -5.791105 15.839744 774001084.044081 -94428768.538289 33435467.464113 31.815812
6 0 0 -19.895982 -5.271978 16.206989 -130680713.102370 -64719814.753456 83501459.646490 31.815812
7 0 0 -18.610265 -5.121219 17.154907 -269589876.537393 -54197881.731161 -308405783.195613 31.815812
8 0 0 -18.225647 -4.914642 18.691483 -152614953.655575 -163531490.536171 -129539585.852141 31.815812
9 0 0 -17.414120 -3.945360 19.668237 110003746.402332 81812146.309547 104445237.848819 31.815812
10 0 0 -16.756667 -2.619685 20.270399 41704083.674060 131019044.136175 135631203.041537 31.815812
11 0 0 -17.756847 -1.524924 20.875003 2656554.779371 17080040.985431 -11977683.378021 31.815812
12 0 0 -18.412367 -0.064480 20.862246 47399388.565442 -352799811.720053 -132948.683002 31.815812
13 0 0 -18.339073 1.496299 20.528882 -122396626.976993 -24347462.757653 53075335.581661 31.815812
14 0 0 -17.821788 2.898513 19.971963 73015908.157849 246311885.686424 -116103441.469013 31.815812
15 0 0 -18.407657 4.387223 19.977686 -38128761.249192 -77336200.404253 29153887.361173 31.815812
16 0 0 -19.278828 5.516117 19.255025 -16611765.869200 9160448.803923 -60204389.562483 31.815812
17 0 0 -19.756893 7.039574 19.315615 30281198.029763 25749353.974741 44754360.529317 31.815812
18 0 0 -20.925395 7.550934 18.351716 -39816582.357228 -209891019.775877 153361597.002679 31.815812
19 0 0 -21.298747 8.573277 17.185902 -112966882.826068 288391419.918833 -267332687.775791 31.815812
20 0 0 -22.079256 8.994941 15.853152 14986098.235530 23256136.544902 -66211871.842823 31.815812
21 0 0 -22.441821 9.634376 14.430608 161461680.199896 -99609640.030882 489231332.230911 31.815812
22 0 0 -22.891886 9.708627 12.901873 -129516159.752285 112455043.670824 -776814403.775814 31.815812
23 0 0 -22.750253 9.901160 11.314059 104045961.800646 -11442922.273893 276570275.216113 31.815812
24 0 0 -21.631266 10.582298 10.390507 -215022851.970841 -43505215.202353 47977609.025508 31.815812
25 0 0 -20.301946 11.372276 9.981469 198940153.627840 12736919.405344 -153052204.031751 31.815812
26 0 0 -19.170806 11.553931 8.861762 67369561.192374 167982112.384416 157790760.666413 31.815812
27 0 0 -18.116829 12.755971 8.723328 -130999615.281959 -188229489.803829 26060781.285770 31.815812
28 0 0 -16.905383 13.431414 7.923219 -159565654.069993 -30768407.607454 30396399.582905 31.815812
29 0 0 -15.337870 13.647708 8.151707 -2974215.979023 24922181.620000 -53844025.917324 31.815812
30 0 0 -13.870623 13.101522 8.478470 244920311.919825 -98452343.989064 149892491.593325 31.815812
31 0 0 -12.863563 12.371831 9.489768 -115096475.743640 111776754.255581 -130016999.748208 31.815812
32 0 0 -11.677394 12.192008 10.550602 295622668.218693 221602012.001727 99056876.398980 31.815812
33 0 0 -10.706933 13.124823 11.423655 -302359169.455706 -293417018.789951 -241284821.437756 31.815812
34 0 0 -9.703049 13.487532 12.613251 96954757.717251 2288331.288196 106413246.393111 31.815812
35 0 0 -9.065133 13.479854 14.082048 -104992586.073525 69142897.108936 -131258344.401818 31.815812
36 0 0 -7.631777 13.330168 14.774132 -564177.038088 -72075006.401531 -118902851.298401 31.815812
37 0 0 -7.184370 13.730696 16.254826 48612492.530494 45076380.425882 155321375.597009 31.815812
38 0 0 -6.191243 13.100411 17.339111 -7141209.242409 -28975874.517215 5419337.691994 31.815812
39 0 0 -4.770818 12.368991 17.238681 -139984700.162104 170942792.511864 7180687.492072 31.815812
40 0 0 -3.890032 11.073731 17.554621 542241231.642253 -316623244.714013 36919164.824988 31.815812
41 0 0 -2.381786 10.615163 17.858685 -230484208.478337 224634108.151671 23114206.658470 31.815812
42 0 0 -1.273511 11.513774 18.588709 -202976887.022766 -116465517.084209 -156578624.030282 31.815812
43 0 0 -0.072606 12.182708 19.405756 -96389088.044497 -60349266.595205 13433167.649276 31.815812
44 0 0 1.320921 12.957207 19.516527 355434827.180525 253235336.077384 -309883833.900228 31.815812
45 0 0 2.294398 13.557245 18.390814 -194417450.607829 78405274.568491 102951049.469604 31.815812
46 0 0 2.631580 14.857844 17.514915 -93811571.205228 -280341392.220365 157331641.677993 31.815812
47 0 0 3.586643 16.028913 16.999241 158707413.078177 173452388.484829 -38870999.108663 31.815812
48 0 0 4.695605 17.129627 16.652671 5315559.792352 -6625743.642300 -68763652.753510 31.815812
49 0 0 5.469586 17.264719 15.256766 -88432334.882248 292529686.930603 448889498.404670 31.815812
50 0 0 5.708207 16.244689 14.055496 198474436.690987 -334568372.834895 -503057271.742637 31.815812
51 0 0 6.477831 15.684949 12.766190 -145021216.125701 96628070.872952 234022471.841402 31.815812
52 0 0 6.923920 14.846614 11.478853 45381543.770817 -6354962.107820 -148849144.667071 31.815812
53 0 0 6.470668 14.200552 10.085893 -18066558.936037 81306049.179063 81359848.378597 31.815812
54 0 0 6.146077 13.438660 8.717388 -39643175.744213 -73912655.574356 -137537219.602119 31.815812
55 0 0 5.336607 13.201074 7.354450 156148586.249409 59677490.135384 201550977.207958 31.815812
56 0 0 4.216838 13.561343 6.273534 -116548079.251914 38274521.604005 -470480686.886400 31.815812
57 0 0 3.945666 13.789542 4.707613 5938955.388045 16978954.546917 278914471.208600 31.815812
58 0 0 3.105951 14.861119 3.864712 189050768.073211 -224232785.924949 280127247.394212 31.815812
59 0 0 2.192003 15.481646 2.712281 -147634267.643188 106495922.163509 -143871585.142405 31.815812
60 0 0 1.824694 15.373052 1.159660 -13379853.934917 -1702747.160967 38023601.238654 31.815812
61 0 0 2.020434 15.040789 -0.393289 25542513.238937 29840616.998046 138507621.717506 31.815812
62 0 0 1.972141 14.086077 -1.672614 57742077.249927 -24977243.326002 -79160188.585722 31.815812
63 0 0 1.198103 12.722212 -1.988733 -77163801.366930 -265095528.527074 -107564089.893372 31.815812
64 0 0 1.008691 11.723258 -3.227492 64163740.826040 28153515.537229 245031669.449082 31.815812
65 0 0 0.070139 12.144983 -4.449513 88281801.337169 -40847364.487710 166319095.839328 31.815812
66 0 0 -0.976854 12.469151 -5.612369 -236461311.009625 193607653.047971 -367668140.844419 31.815812
67 0 0 -0.937573 12.928952 -7.145820 85103473.856911 52231631.636210 29256281.082847 31.815812
68 0 0 -0.100242 14.088582 -7.868930 -575191435.484241 135151657.509343 277249102.168689 31.815812
69 0 0 1.332922 13.517746 -8.264021 421256721.128999 118448051.445650 123365920.858277 31.815812
70 0 0 1.475906 12.363827 -9.356938 7120495.076123 -323092882.059627 -375142831.489836 31.815812
71 0 0 1.321061 11.517232 -10.705764 -37451709.076881 139183929.298799 43109977.563463 31.815812
72 0 0 1.283653 11.203322 -12.274543 -36370104.931766 88061274.262008 -17299538.851545 31.815812
73 0 0 1.417471 9.625739 -12.496812 -4146318.681312 -66615209.279624 -66290179.702057 31.815812
74 0 0 1.255009 8.726062 -13.810202 -30404396.380367 -43030595.019292 -7877158.713828 31.815812
75 0 0 2.178421 7.760080 -14.688711 -48364553.545844 -7334604.453873 -30275141.690848 31.815812
76 0 0 2.373825 6.174743 -14.779946 20860334.449400 -81595411.668805 -195256885.649135 31.815812
77 0 0 2.280263 5.342798 -16.146975 90580203.236310 274482214.409769 290745514.173376 31.815812
78 0 0 1.669312 4.127619 -16.985202 -48609996.044677 -32716850.989363 -135266012.884829 31.815812
79 0 0 1.251485 2.678646 -16.458008 -84311236.225493 -187519993.931835 39206063.502239 31.815812
80 0 0 0.847859 1.128841 -16.401741 29091109.158135 63519380.811541 -39750125.940397 31.815812
81 0 0 1.237573 -0.395090 -16.696338 -80054160.049898 -22778780.352726 -159937739.329954 31.815812
82 0 0 0.690124 -1.207604 -17.965696 21121080.172191 82013262.016093 154259558.802551 31.815812
83 0 0 1.193501 -1.724277 -19.393502 35931128.111674 -94328941.166000 -29545086.034410 31.815812
84 0 0 1.699650 -3.083424 -20.071101 4297256.669579 83038771.558123 49013339.065279 31.815812
85 0 0 1.894508 -4.322894 -19.078238 141763244.723775 -126558771.843633 116142789.493786 31.815812
86 0 0 2.749053 -5.464670 -18.349099 -55243756.542488 -161878558.667728 155371985.407019 31.815812
87 0 0 2.900420 -6.678892 -17.310837 17554147.625056 335618558.832292 -387414503.688124 31.815812
88 0 0 2.579130 -7.566048 -16.022457 288108873.288885 127326250.215990 111190865.684994 31.815812
89 0 0 1.268869 -8.468748 -15.927113 -258055285.058389 -137789927.519687 100626678.119643 31.815812
90 0 0 0.383186 -8.856042 -17.201714 -88807094.827933 -52121489.860470 -106946276.545380 31.815812
91 0 0 -0.495098 -9.659175 -18.270647 -314990769.985297 -73498352.608754 -162331667.337716 31.815812
92 0 0 -1.838335 -9.720339 -19.145490 303168632.670365 24468958.137939 218387896.818454 31.815812
93 0 0 -3.361816 -9.654145 -19.634967 -83418188.045354 -31854311.047863 54370596.903630 31.815812
94 0 0 -4.086209 -8.813453 -20.785086 -72217958.479739 29320365.624729 -41289329.522416 31.815812
95 0 0 -4.512815 -7.939247 -22.056561 264283.621793 -15936176.534519 11681943.736655 31.815812
96 0 0 -5.409761 -7.597308 -23.337074 172290617.719140 227991399.255789 180210043.019583 31.815812
97 0 0 -6.088582 -8.783703 -24.159243 -244763817.633332 -333841437.569444 -275070223.660238 31.815812
98 0 0 -6.775985 -10.227105 -24.255707 112271709.298282 180440004.889213 -75812345.322428 31.815812
99 0 0 -7.129120 -11.077572 -22.948827 -29669812.308263 -58724705.555826 115123421.620401 31.815812
100 0 0 -6.467239 -10.904976 -21.502914 -131950435.456888 -37849130.403335 -87050143.708501 31.815812
101 0 0 -5.610681 -11.231005 -20.192597 33574907.222068 42124675.482361 61293906.845717 31.815812
102 0 0 -4.101332 -11.654686 -20.515870 119518074.269902 -109459939.284346 29744825.751876 31.815812
103 0 0 -2.883361 -12.646672 -20.833831 -223591408.203313 228985212.457170 6767627.012772 31.815812
104 0 0 -1.665591 -13.640370 -20.553714 94959102.643148 -99489380.938014 46647100.557241 31.815812
105 0 0 -2.007300 -14.882243 -19.603758 -253166436.251261 -232642559.685313 241572947.943574 31.815812
106 0 0 -2.912361 -15.836589 -18.685122 298275588.272209 297358207.617462 -251881885.133692 31.815812
107 0 0 -3.812496 -16.943983 -17.964371 3903768.927697 45436785.591275 -102770990.452811 31.815812
108 0 0 -4.427479 -17.971524 -16.906150 3807656.583586 -203196652.967217 189027211.295248 31.815812
109 0 0 -3.719964 -18.849457 -15.767508 55937591.371967 130481026.926488 44926543.273327 31.815812
110 0 0 -2.560985 -18.601481 -14.688157 -154213300.009515 -10482385.130443 -176936123.326367 31.815812
111 0 0 -1.652979 -19.653953 -13.892777 194519001.549286 115787013.775758 69309357.443507 31.815812
112 0 0 -0.345279 -19.218382 -13.073347 -251513670.436007 -91068391.260480 -149063164.096031 31.815812
113 0 0 -0.492864 -18.785885 -11.541918 79230596.776132 84755507.920449 -128434336.540779 31.815812
114 0 0 -0.774736 -19.698651 -10.260603 -37919060.746009 -200228137.446059 183531833.579820 31.815812
115 0 0 -1.249515 -20.317398 -8.860903 258974899.731209 161262232.193938 -248464632.888556 31.815812
116 0 0 -2.494565 -20.858789 -8.021536 -61788766.452954 -159631285.086312 104259092.713700 31.815812
117 0 0 -3.815725 -20.450911 -7.220033 -71426972.531305 82588198.340267 71131623.644344 31.815812
118 0 0 -4.981284 -20.624281 -6.140172 -71268507.064223 17732873.693793 55522659.641502 31.815812
